2026-08-17T22:41:24Z model=Qwen3-1.7B row=73 status=ok latency=5.814s pt=184 ct=1020 gpu_power=136.1W vram=1603MiB err=''
2026-08-17T22:41:27Z model=Qwen3-1.7B row=74 status=ok latency=2.391s pt=158 ct=298 gpu_power=144.6W vram=1603MiB err=''
2026-08-17T22:41:29Z model=Qwen3-1.7B row=75 status=ok latency=2.203s pt=161 ct=257 gpu_power=144.7W vram=1603MiB err=''
2026-08-17T22:41:32Z model=Qwen3-1.7B row=76 status=ok latency=2.520s pt=157 ct=326 gpu_power=144.8W vram=1603MiB err=''
2026-08-17T22:41:35Z model=Qwen3-1.7B row=77 status=ok latency=2.923s pt=159 ct=406 gpu_power=144.8W vram=1603MiB err=''
2026-08-17T22:41:37Z model=Qwen3-1.7B row=78 status=ok latency=2.527s pt=155 ct=333 gpu_power=145.2W vram=1603MiB err=''
2026-08-17T22:41:40Z model=Qwen3-1.7B row=79 status=ok latency=3.057s pt=161 ct=443 gpu_power=145.1W vram=1603MiB err=''
2026-08-17T22:41:43Z model=Qwen3-1.7B row=80 status=ok latency=3.097s pt=157 ct=452 gpu_power=145.2W vram=1603MiB err=''
2026-08-17T22:41:46Z model=Qwen3-1.7B row=81 status=ok latency=2.677s pt=170 ct=362 gpu_power=145.3W vram=1603MiB err=''
2026-08-17T22:41:49Z model=Qwen3-1.7B row=82 status=invalid_label latency=3.055s pt=183 ct=432 gpu_power=144.8W vram=1603MiB err=''
2026-08-17T22:41:51Z model=Qwen3-1.7B row=83 status=ok latency=2.141s pt=161 ct=219 gpu_power=115.8W vram=1603MiB err=''
2026-08-17T22:41:55Z model=Qwen3-1.7B row=84 status=ok latency=3.249s pt=168 ct=476 gpu_power=144.5W vram=1603MiB err=''
2026-08-17T22:41:58Z model=Qwen3-1.7B row=85 status=ok latency=2.800s pt=179 ct=382 gpu_power=144.9W vram=1604MiB err=''
2026-08-17T22:42:01Z model=Qwen3-1.7B row=86 status=invalid_label latency=2.890s pt=186 ct=402 gpu_power=145.0W vram=1604MiB err=''
2026-08-17T22:42:04Z model=Qwen3-1.7B row=87 status=ok latency=3.380s pt=162 ct=501 gpu_power=145.0W vram=1604MiB err=''
2026-08-17T22:42:07Z model=Qwen3-1.7B row=88 status=ok latency=2.723s pt=157 ct=367 gpu_power=145.0W vram=1604MiB err=''
2026-08-17T22:42:09Z model=Qwen3-1.7B row=89 status=ok latency=2.297s pt=157 ct=276 gpu_power=143.7W vram=1604MiB err=''
2026-08-17T22:42:13Z model=Qwen3-1.7B row=90 status=ok latency=3.953s pt=173 ct=627 gpu_power=143.7W vram=1604MiB err=''
2026-08-17T22:42:16Z model=Qwen3-1.7B row=91 status=ok latency=2.655s pt=168 ct=351 gpu_power=145.1W vram=1604MiB err=''
2026-08-17T22:42:18Z model=Qwen3-1.7B row=92 status=ok latency=2.542s pt=169 ct=331 gpu_power=140.3W vram=1604MiB err=''
2026-08-17T22:42:21Z model=Qwen3-1.7B row=93 status=ok latency=2.714s pt=161 ct=365 gpu_power=145.1W vram=1604MiB err=''
2026-08-17T22:42:24Z model=Qwen3-1.7B row=94 status=ok latency=3.210s pt=153 ct=474 gpu_power=144.9W vram=1604MiB err=''
2026-08-17T22:42:27Z model=Qwen3-1.7B row=95 status=ok latency=2.942s pt=159 ct=417 gpu_power=145.0W vram=1604MiB err=''
2026-08-17T22:42:30Z model=Qwen3-1.7B row=96 status=ok latency=2.443s pt=170 ct=304 gpu_power=138.0W vram=1600MiB err=''
2026-08-17T22:42:34Z model=Qwen3-1.7B row=97 status=ok latency=3.553s pt=153 ct=543 gpu_power=144.9W vram=1598MiB err=''
2026-08-17T22:42:36Z model=Qwen3-1.7B row=98 status=ok latency=2.849s pt=161 ct=390 gpu_power=144.8W vram=1598MiB err=''
2026-08-17T22:42:39Z model=Qwen3-1.7B row=99 status=ok latency=2.859s pt=170 ct=391 gpu_power=145.1W vram=1598MiB err=''
2026-08-17T22:42:42Z model=Qwen3-1.7B row=100 status=ok latency=2.299s pt=167 ct=282 gpu_power=139.2W vram=1598MiB err=''
2026-08-17T22:42:45Z model=Qwen3-1.7B row=101 status=invalid_label latency=3.307s pt=154 ct=494 gpu_power=139.0W vram=1598MiB err=''
2026-08-17T22:42:48Z model=Qwen3-1.7B row=102 status=ok latency=2.899s pt=175 ct=407 gpu_power=144.9W vram=1598MiB err=''
2026-08-17T22:42:53Z model=Qwen3-1.7B row=103 status=ok latency=4.924s pt=167 ct=837 gpu_power=145.0W vram=1598MiB err=''
2026-08-17T22:42:57Z model=Qwen3-1.7B row=104 status=ok latency=3.722s pt=166 ct=587 gpu_power=145.0W vram=1598MiB err=''
2026-08-17T22:43:00Z model=Qwen3-1.7B row=105 status=ok latency=2.748s pt=153 ct=374 gpu_power=145.1W vram=1598MiB err=''
2026-08-17T22:43:04Z model=Qwen3-1.7B row=106 status=ok latency=4.550s pt=188 ct=757 gpu_power=145.3W vram=1598MiB err=''
2026-08-17T22:43:08Z model=Qwen3-1.7B row=107 status=ok latency=3.300s pt=202 ct=491 gpu_power=145.1W vram=1598MiB err=''
2026-08-17T22:43:11Z model=Qwen3-1.7B row=108 status=ok latency=2.868s pt=156 ct=405 gpu_power=145.0W vram=1598MiB err=''
2026-08-17T22:43:14Z model=Qwen3-1.7B row=109 status=ok latency=3.097s pt=179 ct=448 gpu_power=145.1W vram=1598MiB err=''
2026-08-17T22:43:17Z model=Qwen3-1.7B row=110 status=ok latency=2.921s pt=164 ct=415 gpu_power=145.1W vram=1598MiB err=''
2026-08-17T22:43:19Z model=Qwen3-1.7B row=111 status=ok latency=2.269s pt=155 ct=274 gpu_power=145.2W vram=1598MiB err=''
2026-08-17T22:43:23Z model=Qwen3-1.7B row=112 status=invalid_label latency=4.128s pt=157 ct=668 gpu_power=145.1W vram=1598MiB err=''
2026-08-17T22:43:26Z model=Qwen3-1.7B row=113 status=ok latency=2.697s pt=274 ct=359 gpu_power=145.1W vram=1598MiB err=''
2026-08-17T22:43:29Z model=Qwen3-1.7B row=114 status=ok latency=2.557s pt=152 ct=329 gpu_power=144.9W vram=1598MiB err=''
2026-08-17T22:43:33Z model=Qwen3-1.7B row=115 status=invalid_label latency=4.860s pt=159 ct=829 gpu_power=144.1W vram=1598MiB err=''
2026-08-17T22:43:37Z model=Qwen3-1.7B row=116 status=ok latency=3.116s pt=154 ct=455 gpu_power=144.0W vram=1598MiB err=''
2026-08-17T22:43:41Z model=Qwen3-1.7B row=117 status=ok latency=4.625s pt=186 ct=773 gpu_power=145.0W vram=1598MiB err=''
2026-08-17T22:43:45Z model=Qwen3-1.7B row=118 status=ok latency=3.858s pt=194 ct=609 gpu_power=145.1W vram=1598MiB err=''
2026-08-17T22:43:48Z model=Qwen3-1.7B row=119 status=ok latency=2.651s pt=167 ct=353 gpu_power=145.2W vram=1598MiB err=''
2026-08-17T22:43:51Z model=Qwen3-1.7B row=120 status=ok latency=3.414s pt=169 ct=518 gpu_power=142.0W vram=1598MiB err=''
2026-08-17T22:43:55Z model=Qwen3-1.7B row=121 status=ok latency=3.578s pt=188 ct=553 gpu_power=140.4W vram=1598MiB err=''
2026-08-17T22:44:00Z model=Qwen3-1.7B row=122 status=ok latency=4.854s pt=173 ct=825 gpu_power=143.1W vram=1598MiB err=''
2026-08-17T22:44:03Z model=Qwen3-1.7B row=123 status=ok latency=2.707s pt=202 ct=365 gpu_power=143.1W vram=1598MiB err=''
2026-08-17T22:44:06Z model=Qwen3-1.7B row=124 status=ok latency=3.502s pt=186 ct=537 gpu_power=144.9W vram=1598MiB err=''
2026-08-17T22:44:10Z model=Qwen3-1.7B row=125 status=invalid_label latency=3.474s pt=179 ct=531 gpu_power=144.9W vram=1598MiB err=''
2026-08-17T22:44:13Z model=Qwen3-1.7B row=126 status=invalid_label latency=2.812s pt=166 ct=388 gpu_power=145.1W vram=1598MiB err=''
2026-08-17T22:44:15Z model=Qwen3-1.7B row=127 status=ok latency=2.478s pt=168 ct=317 gpu_power=145.4W vram=1598MiB err=''
2026-08-17T22:44:19Z model=Qwen3-1.7B row=128 status=ok latency=3.950s pt=187 ct=630 gpu_power=145.3W vram=1598MiB err=''
2026-08-17T22:44:22Z model=Qwen3-1.7B row=129 status=ok latency=2.854s pt=169 ct=400 gpu_power=145.0W vram=1598MiB err=''
2026-08-17T22:44:25Z model=Qwen3-1.7B row=130 status=ok latency=2.643s pt=162 ct=348 gpu_power=145.2W vram=1598MiB err=''
2026-08-17T22:44:27Z model=Qwen3-1.7B row=131 status=ok latency=2.596s pt=163 ct=344 gpu_power=145.0W vram=1598MiB err=''
2026-08-17T22:44:31Z model=Qwen3-1.7B row=132 status=ok latency=3.051s pt=155 ct=443 gpu_power=144.9W vram=1598MiB err=''
2026-08-17T22:44:34Z model=Qwen3-1.7B row=133 status=ok latency=2.934s pt=175 ct=411 gpu_power=145.3W vram=1598MiB err=''
2026-08-17T22:44:37Z model=Qwen3-1.7B row=134 status=ok latency=3.131s pt=193 ct=461 gpu_power=145.2W vram=1598MiB err=''
2026-08-17T22:44:40Z model=Qwen3-1.7B row=135 status=invalid_label latency=3.254s pt=165 ct=485 gpu_power=145.0W vram=1598MiB err=''
2026-08-17T22:44:43Z model=Qwen3-1.7B row=136 status=invalid_label latency=3.008s pt=172 ct=434 gpu_power=145.0W vram=1598MiB err=''
2026-08-17T22:44:46Z model=Qwen3-1.7B row=137 status=ok latency=3.086s pt=165 ct=449 gpu_power=145.2W vram=1598MiB err=''
2026-08-17T22:44:50Z model=Qwen3-1.7B row=138 status=ok latency=3.513s pt=185 ct=538 gpu_power=145.2W vram=1598MiB err=''
2026-08-17T22:44:52Z model=Qwen3-1.7B row=139 status=ok latency=2.111s pt=151 ct=239 gpu_power=143.4W vram=1598MiB err=''
2026-08-17T22:44:55Z model=Qwen3-1.7B row=140 status=ok latency=2.393s pt=169 ct=297 gpu_power=143.3W vram=1598MiB err=''
2026-08-17T22:44:57Z model=Qwen3-1.7B row=141 status=ok latency=2.510s pt=170 ct=322 gpu_power=144.9W vram=1598MiB err=''
2026-08-17T22:45:00Z model=Qwen3-1.7B row=142 status=ok latency=2.426s pt=166 ct=305 gpu_power=145.0W vram=1596MiB err=''
2026-08-17T22:45:03Z model=Qwen3-1.7B row=143 status=invalid_label latency=2.918s pt=178 ct=412 gpu_power=145.1W vram=1596MiB err=''
2026-08-17T22:45:07Z model=Qwen3-1.7B row=144 status=ok latency=4.554s pt=174 ct=759 gpu_power=145.1W vram=1596MiB err=''
2026-08-17T22:45:10Z model=Qwen3-1.7B row=145 status=ok latency=2.862s pt=165 ct=401 gpu_power=145.0W vram=1596MiB err=''
2026-08-17T22:45:12Z model=Qwen3-1.7B row=146 status=ok latency=2.259s pt=155 ct=269 gpu_power=138.0W vram=1596MiB err=''
2026-08-17T22:45:16Z model=Qwen3-1.7B row=147 status=ok latency=3.104s pt=165 ct=446 gpu_power=137.7W vram=1617MiB err=''
2026-08-17T22:45:20Z model=Qwen3-1.7B row=148 status=invalid_label latency=4.101s pt=181 ct=652 gpu_power=144.5W vram=1617MiB err=''
2026-08-17T22:45:22Z model=Qwen3-1.7B row=149 status=ok latency=2.395s pt=160 ct=297 gpu_power=144.7W vram=1610MiB err=''
2026-08-17T22:45:26Z model=Qwen3-1.7B row=150 status=ok latency=4.204s pt=175 ct=668 gpu_power=143.9W vram=1604MiB err=''
2026-08-17T22:45:31Z model=Qwen3-1.7B row=151 status=ok latency=4.656s pt=172 ct=762 gpu_power=140.2W vram=1604MiB err=''
2026-08-17T22:45:34Z model=Qwen3-1.7B row=152 status=ok latency=2.520s pt=153 ct=323 gpu_power=145.1W vram=1604MiB err=''
2026-08-17T22:45:37Z model=Qwen3-1.7B row=153 status=ok latency=2.759s pt=154 ct=373 gpu_power=145.1W vram=1604MiB err=''
2026-08-17T22:45:39Z model=Qwen3-1.7B row=154 status=ok latency=2.127s pt=151 ct=238 gpu_power=134.9W vram=1604MiB err=''
2026-08-17T22:45:42Z model=Qwen3-1.7B row=155 status=ok latency=3.486s pt=172 ct=523 gpu_power=134.8W vram=1604MiB err=''
